s_no,sheet_name,description,rate_source,unit_rate,quantity,total_usd,status,flag,delta_pct,cg_band,charge_group,issues,tolerance,ref_rate_usd,doc_aed,gate_status,gate_score,gate_fails,supporting_docs_list,evidence_count,evidence_types,pdf_validation,demurrage_risk,gates,S/No,REV RATE,REV TOTAL,DIFFERENCE
Name: 5, dtype: object",SCT0122,CARRIER CONTAINER PROTECTION FEE (1 X 20DC),AT COST,8.168822328114365,1.0,8.168822328114365,PASS,OK,0.0,PASS,AtCost,[],0.03,,,FAIL,50.0,"Gate-11,Gate-12","[{'file_name': 'HVDC-ADOPT-SCT-0122_BOE.pdf', 'file_path': 'C:\\Users\\SAMSUNG\\Downloads\\HVDC_Invoice_Audit\\HVDC_Invoice_Audit-20251012T195441Z-1-001\\HVDC_Invoice_Audit\\01_DSV_SHPT\\Data\\DSV 202509\\SCNT Import (Sept 2025) - Supporting Documents\\04. HVDC-ADOPT-SCT-0122\\HVDC-ADOPT-SCT-0122_BOE.pdf', 'doc_type': 'BOE', 'file_size': 276946}, {'file_name': 'HVDC-ADOPT-SCT-0122_CarrierInvoice.pdf', 'file_path': 'C:\\Users\\SAMSUNG\\Downloads\\HVDC_Invoice_Audit\\HVDC_Invoice_Audit-20251012T195441Z-1-001\\HVDC_Invoice_Audit\\01_DSV_SHPT\\Data\\DSV 202509\\SCNT Import (Sept 2025) - Supporting Documents\\04. HVDC-ADOPT-SCT-0122\\HVDC-ADOPT-SCT-0122_CarrierInvoice.pdf', 'doc_type': 'DO', 'file_size': 227210}, {'file_name': 'HVDC-ADOPT-SCT-0122_DN.pdf', 'file_path': 'C:\\Users\\SAMSUNG\\Downloads\\HVDC_Invoice_Audit\\HVDC_Invoice_Audit-20251012T195441Z-1-001\\HVDC_Invoice_Audit\\01_DSV_SHPT\\Data\\DSV 202509\\SCNT Import (Sept 2025) - Supporting Documents\\04. HVDC-ADOPT-SCT-0122\\HVDC-ADOPT-SCT-0122_DN.pdf', 'doc_type': 'DN', 'file_size': 43494}, {'file_name': 'HVDC-ADOPT-SCT-0122_DO.pdf', 'file_path': 'C:\\Users\\SAMSUNG\\Downloads\\HVDC_Invoice_Audit\\HVDC_Invoice_Audit-20251012T195441Z-1-001\\HVDC_Invoice_Audit\\01_DSV_SHPT\\Data\\DSV 202509\\SCNT Import (Sept 2025) - Supporting Documents\\04. HVDC-ADOPT-SCT-0122\\HVDC-ADOPT-SCT-0122_DO.pdf', 'doc_type': 'DO', 'file_size': 446172}, {'file_name': 'HVDC-ADOPT-SCT-0122_PortCNTInsp.pdf', 'file_path': 'C:\\Users\\SAMSUNG\\Downloads\\HVDC_Invoice_Audit\\HVDC_Invoice_Audit-20251012T195441Z-1-001\\HVDC_Invoice_Audit\\01_DSV_SHPT\\Data\\DSV 202509\\SCNT Import (Sept 2025) - Supporting Documents\\04. HVDC-ADOPT-SCT-0122\\HVDC-ADOPT-SCT-0122_PortCNTInsp.pdf', 'doc_type': 'DO', 'file_size': 80418}]",5,"['DN', 'BOE', 'DO']","{'enabled': True, 'parsed_files': 5, 'total_files': 5, 'cross_doc_status': 'FAIL', 'cross_doc_issues': 3, 'issues_detail': [{'type': 'CONTAINER_MISMATCH', 'severity': 'HIGH', 'details': 'BOE vs DO container mismatch', 'BOE': ['FCIU5873065', 'SSEL0000050'], 'DO': ['FCIU5873065'], 'missing_in_BOE': [], 'missing_in_DO': ['SSEL0000050']}, {'type': 'CONTAINER_MISMATCH', 'severity': 'HIGH', 'details': 'BOE vs DN container mismatch', 'BOE': ['FCIU5873065', 'SSEL0000050'], 'DN': [], 'missing_in_BOE': [], 'missing_in_DN': ['FCIU5873065', 'SSEL0000050']}, {'type': 'CONTAINER_MISMATCH', 'severity': 'HIGH', 'details': 'DO vs DN container mismatch', 'DO': ['FCIU5873065'], 'DN': [], 'missing_in_DO': [], 'missing_in_DN': ['FCIU5873065']}]}",,"{'Gate-11': {'status': 'FAIL', 'score': 0, 'details': ""Multiple MBL numbers found: {'ESBCN', 'MEDUMD743842'}""}, 'Gate-12': {'status': 'FAIL', 'score': 0, 'details': ""Container mismatch: {'BOE': {'FCIU5873065', 'SSEL0000050'}, 'DO': {'FCIU5873065'}, 'DN': {'FCIU5873065'}}""}, 'Gate-13': {'status': 'SKIP', 'score': 100, 'details': 'Insufficient weight data'}, 'Gate-14': {'status': 'PASS', 'score': 100, 'details': 'No missing certifications or no BOE data'}}",,,,
"11
S/No    7
S/No    7
Name: 6, dtype: object",SCT0122,PORT CONTAINER INSPECTION & WASHING FEE (1 X 20DC),AT COST,21.78352620830497,1.0,21.78352620830497,PASS,OK,0.0,PASS,AtCost,[],0.03,,,FAIL,50.0,"Gate-11,Gate-12","[{'file_name': 'HVDC-ADOPT-SCT-0122_BOE.pdf', 'file_path': 'C:\\Users\\SAMSUNG\\Downloads\\HVDC_Invoice_Audit\\HVDC_Invoice_Audit-20251012T195441Z-1-001\\HVDC_Invoice_Audit\\01_DSV_SHPT\\Data\\DSV 202509\\SCNT Import (Sept 2025) - Supporting Documents\\04. HVDC-ADOPT-SCT-0122\\HVDC-ADOPT-SCT-0122_BOE.pdf', 'doc_type': 'BOE', 'file_size': 276946}, {'file_name': 'HVDC-ADOPT-SCT-0122_CarrierInvoice.pdf', 'file_path': 'C:\\Users\\SAMSUNG\\Downloads\\HVDC_Invoice_Audit\\HVDC_Invoice_Audit-20251012T195441Z-1-001\\HVDC_Invoice_Audit\\01_DSV_SHPT\\Data\\DSV 202509\\SCNT Import (Sept 2025) - Supporting Documents\\04. HVDC-ADOPT-SCT-0122\\HVDC-ADOPT-SCT-0122_CarrierInvoice.pdf', 'doc_type': 'DO', 'file_size': 227210}, {'file_name': 'HVDC-ADOPT-SCT-0122_DN.pdf', 'file_path': 'C:\\Users\\SAMSUNG\\Downloads\\HVDC_Invoice_Audit\\HVDC_Invoice_Audit-20251012T195441Z-1-001\\HVDC_Invoice_Audit\\01_DSV_SHPT\\Data\\DSV 202509\\SCNT Import (Sept 2025) - Supporting Documents\\04. HVDC-ADOPT-SCT-0122\\HVDC-ADOPT-SCT-0122_DN.pdf', 'doc_type': 'DN', 'file_size': 43494}, {'file_name': 'HVDC-ADOPT-SCT-0122_DO.pdf', 'file_path': 'C:\\Users\\SAMSUNG\\Downloads\\HVDC_Invoice_Audit\\HVDC_Invoice_Audit-20251012T195441Z-1-001\\HVDC_Invoice_Audit\\01_DSV_SHPT\\Data\\DSV 202509\\SCNT Import (Sept 2025) - Supporting Documents\\04. HVDC-ADOPT-SCT-0122\\HVDC-ADOPT-SCT-0122_DO.pdf', 'doc_type': 'DO', 'file_size': 446172}, {'file_name': 'HVDC-ADOPT-SCT-0122_PortCNTInsp.pdf', 'file_path': 'C:\\Users\\SAMSUNG\\Downloads\\HVDC_Invoice_Audit\\HVDC_Invoice_Audit-20251012T195441Z-1-001\\HVDC_Invoice_Audit\\01_DSV_SHPT\\Data\\DSV 202509\\SCNT Import (Sept 2025) - Supporting Documents\\04. HVDC-ADOPT-SCT-0122\\HVDC-ADOPT-SCT-0122_PortCNTInsp.pdf', 'doc_type': 'DO', 'file_size': 80418}]",5,"['DN', 'BOE', 'DO']","{'enabled': True, 'parsed_files': 5, 'total_files': 5, 'cross_doc_status': 'FAIL', 'cross_doc_issues': 3, 'issues_detail': [{'type': 'CONTAINER_MISMATCH', 'severity': 'HIGH', 'details': 'BOE vs DO container mismatch', 'BOE': ['FCIU5873065', 'SSEL0000050'], 'DO': ['FCIU5873065'], 'missing_in_BOE': [], 'missing_in_DO': ['SSEL0000050']}, {'type': 'CONTAINER_MISMATCH', 'severity': 'HIGH', 'details': 'BOE vs DN container mismatch', 'BOE': ['FCIU5873065', 'SSEL0000050'], 'DN': [], 'missing_in_BOE': [], 'missing_in_DN': ['FCIU5873065', 'SSEL0000050']}, {'type': 'CONTAINER_MISMATCH', 'severity': 'HIGH', 'details': 'DO vs DN container mismatch', 'DO': ['FCIU5873065'], 'DN': [], 'missing_in_DO': [], 'missing_in_DN': ['FCIU5873065']}]}",,"{'Gate-11': {'status': 'FAIL', 'score': 0, 'details': ""Multiple MBL numbers found: {'ESBCN', 'MEDUMD743842'}""}, 'Gate-12': {'status': 'FAIL', 'score': 0, 'details': ""Container mismatch: {'BOE': {'FCIU5873065', 'SSEL0000050'}, 'DO': {'FCIU5873065'}, 'DN': {'FCIU5873065'}}""}, 'Gate-13': {'status': 'SKIP', 'score': 100, 'details': 'Insufficient weight data'}, 'Gate-14': {'status': 'PASS', 'score': 100, 'details': 'No missing certifications or no BOE data'}}",,,,
"11
S/No    NaN
S/No    NaN
Name: 8, dtype: object",SCT0122,"DELIVERY ORDER, TERMINAL HANDLING, DO & LOCAL DHL FEE",nan,0.0,1.0,0.0,PASS,OK,0.0,PASS,Other,[],0.03,,,FAIL,50.0,"Gate-11,Gate-12","[{'file_name': 'HVDC-ADOPT-SCT-0122_BOE.pdf', 'file_path': 'C:\\Users\\SAMSUNG\\Downloads\\HVDC_Invoice_Audit\\HVDC_Invoice_Audit-20251012T195441Z-1-001\\HVDC_Invoice_Audit\\01_DSV_SHPT\\Data\\DSV 202509\\SCNT Import (Sept 2025) - Supporting Documents\\04. HVDC-ADOPT-SCT-0122\\HVDC-ADOPT-SCT-0122_BOE.pdf', 'doc_type': 'BOE', 'file_size': 276946}, {'file_name': 'HVDC-ADOPT-SCT-0122_CarrierInvoice.pdf', 'file_path': 'C:\\Users\\SAMSUNG\\Downloads\\HVDC_Invoice_Audit\\HVDC_Invoice_Audit-20251012T195441Z-1-001\\HVDC_Invoice_Audit\\01_DSV_SHPT\\Data\\DSV 202509\\SCNT Import (Sept 2025) - Supporting Documents\\04. HVDC-ADOPT-SCT-0122\\HVDC-ADOPT-SCT-0122_CarrierInvoice.pdf', 'doc_type': 'DO', 'file_size': 227210}, {'file_name': 'HVDC-ADOPT-SCT-0122_DN.pdf', 'file_path': 'C:\\Users\\SAMSUNG\\Downloads\\HVDC_Invoice_Audit\\HVDC_Invoice_Audit-20251012T195441Z-1-001\\HVDC_Invoice_Audit\\01_DSV_SHPT\\Data\\DSV 202509\\SCNT Import (Sept 2025) - Supporting Documents\\04. HVDC-ADOPT-SCT-0122\\HVDC-ADOPT-SCT-0122_DN.pdf', 'doc_type': 'DN', 'file_size': 43494}, {'file_name': 'HVDC-ADOPT-SCT-0122_DO.pdf', 'file_path': 'C:\\Users\\SAMSUNG\\Downloads\\HVDC_Invoice_Audit\\HVDC_Invoice_Audit-20251012T195441Z-1-001\\HVDC_Invoice_Audit\\01_DSV_SHPT\\Data\\DSV 202509\\SCNT Import (Sept 2025) - Supporting Documents\\04. HVDC-ADOPT-SCT-0122\\HVDC-ADOPT-SCT-0122_DO.pdf', 'doc_type': 'DO', 'file_size': 446172}, {'file_name': 'HVDC-ADOPT-SCT-0122_PortCNTInsp.pdf', 'file_path': 'C:\\Users\\SAMSUNG\\Downloads\\HVDC_Invoice_Audit\\HVDC_Invoice_Audit-20251012T195441Z-1-001\\HVDC_Invoice_Audit\\01_DSV_SHPT\\Data\\DSV 202509\\SCNT Import (Sept 2025) - Supporting Documents\\04. HVDC-ADOPT-SCT-0122\\HVDC-ADOPT-SCT-0122_PortCNTInsp.pdf', 'doc_type': 'DO', 'file_size': 80418}]",5,"['DN', 'BOE', 'DO']","{'enabled': True, 'parsed_files': 5, 'total_files': 5, 'cross_doc_status': 'FAIL', 'cross_doc_issues': 3, 'issues_detail': [{'type': 'CONTAINER_MISMATCH', 'severity': 'HIGH', 'details': 'BOE vs DO container mismatch', 'BOE': ['FCIU5873065', 'SSEL0000050'], 'DO': ['FCIU5873065'], 'missing_in_BOE': [], 'missing_in_DO': ['SSEL0000050']}, {'type': 'CONTAINER_MISMATCH', 'severity': 'HIGH', 'details': 'BOE vs DN container mismatch', 'BOE': ['FCIU5873065', 'SSEL0000050'], 'DN': [], 'missing_in_BOE': [], 'missing_in_DN': ['FCIU5873065', 'SSEL0000050']}, {'type': 'CONTAINER_MISMATCH', 'severity': 'HIGH', 'details': 'DO vs DN container mismatch', 'DO': ['FCIU5873065'], 'DN': [], 'missing_in_DO': [], 'missing_in_DN': ['FCIU5873065']}]}",,"{'Gate-11': {'status': 'FAIL', 'score': 0, 'details': ""Multiple MBL numbers found: {'ESBCN', 'MEDUMD743842'}""}, 'Gate-12': {'status': 'FAIL', 'score': 0, 'details': ""Container mismatch: {'BOE': {'FCIU5873065', 'SSEL0000050'}, 'DO': {'FCIU5873065'}, 'DN': {'FCIU5873065'}}""}, 'Gate-13': {'status': 'SKIP', 'score': 100, 'details': 'Insufficient weight data'}, 'Gate-14': {'status': 'PASS', 'score': 100, 'details': 'No missing certifications or no BOE data'}}",,,,
"11
S/No    1
S/No    1
Name: 0, dtype: object",SCT0131,MASTER DO FEE,CONTRACT,80.0,1.0,80.0,FAIL,CRITICAL,-46.67,CRITICAL,Contract,['Contract 과다/과소 청구: Delta -46.67% (Ref: $150.0)'],0.03,150.0,,PASS,100.0,,"[{'file_name': 'HVDC-ADOPT-SCT-0131_AirportFees.pdf', 'file_path': 'C:\\Users\\SAMSUNG\\Downloads\\HVDC_Invoice_Audit\\HVDC_Invoice_Audit-20251012T195441Z-1-001\\HVDC_Invoice_Audit\\01_DSV_SHPT\\Data\\DSV 202509\\SCNT Import (Sept 2025) - Supporting Documents\\05. HVDC-ADOPT-SCT-0131\\HVDC-ADOPT-SCT-0131_AirportFees.pdf', 'doc_type': 'DO', 'file_size': 64576}, {'file_name': 'HVDC-ADOPT-SCT-0131_Appointment.pdf', 'file_path': 'C:\\Users\\SAMSUNG\\Downloads\\HVDC_Invoice_Audit\\HVDC_Invoice_Audit-20251012T195441Z-1-001\\HVDC_Invoice_Audit\\01_DSV_SHPT\\Data\\DSV 202509\\SCNT Import (Sept 2025) - Supporting Documents\\05. HVDC-ADOPT-SCT-0131\\HVDC-ADOPT-SCT-0131_Appointment.pdf', 'doc_type': 'DO', 'file_size': 43298}, {'file_name': 'HVDC-ADOPT-SCT-0131_BOE.pdf', 'file_path': 'C:\\Users\\SAMSUNG\\Downloads\\HVDC_Invoice_Audit\\HVDC_Invoice_Audit-20251012T195441Z-1-001\\HVDC_Invoice_Audit\\01_DSV_SHPT\\Data\\DSV 202509\\SCNT Import (Sept 2025) - Supporting Documents\\05. HVDC-ADOPT-SCT-0131\\HVDC-ADOPT-SCT-0131_BOE.pdf', 'doc_type': 'BOE', 'file_size': 250671}, {'file_name': 'HVDC-ADOPT-SCT-0131_DN.pdf', 'file_path': 'C:\\Users\\SAMSUNG\\Downloads\\HVDC_Invoice_Audit\\HVDC_Invoice_Audit-20251012T195441Z-1-001\\HVDC_Invoice_Audit\\01_DSV_SHPT\\Data\\DSV 202509\\SCNT Import (Sept 2025) - Supporting Documents\\05. HVDC-ADOPT-SCT-0131\\HVDC-ADOPT-SCT-0131_DN.pdf', 'doc_type': 'DN', 'file_size': 306319}, {'file_name': 'HVDC-ADOPT-SCT-0131_DO.pdf', 'file_path': 'C:\\Users\\SAMSUNG\\Downloads\\HVDC_Invoice_Audit\\HVDC_Invoice_Audit-20251012T195441Z-1-001\\HVDC_Invoice_Audit\\01_DSV_SHPT\\Data\\DSV 202509\\SCNT Import (Sept 2025) - Supporting Documents\\05. HVDC-ADOPT-SCT-0131\\HVDC-ADOPT-SCT-0131_DO.pdf', 'doc_type': 'DO', 'file_size': 49438}]",5,"['DN', 'BOE', 'DO']","{'enabled': True, 'parsed_files': 4, 'total_files': 5, 'cross_doc_status': 'PASS', 'cross_doc_issues': 0, 'issues_detail': []}",,,,,,
"11
S/No    2
S/No    2
Name: 1, dtype: object",SCT0131,CUSTOMS CLEARANCE FEE,CONTRACT,150.0,1.0,150.0,PASS,OK,0.0,PASS,Contract,[],0.03,150.0,,PASS,100.0,,"[{'file_name': 'HVDC-ADOPT-SCT-0131_AirportFees.pdf', 'file_path': 'C:\\Users\\SAMSUNG\\Downloads\\HVDC_Invoice_Audit\\HVDC_Invoice_Audit-20251012T195441Z-1-001\\HVDC_Invoice_Audit\\01_DSV_SHPT\\Data\\DSV 202509\\SCNT Import (Sept 2025) - Supporting Documents\\05. HVDC-ADOPT-SCT-0131\\HVDC-ADOPT-SCT-0131_AirportFees.pdf', 'doc_type': 'DO', 'file_size': 64576}, {'file_name': 'HVDC-ADOPT-SCT-0131_Appointment.pdf', 'file_path': 'C:\\Users\\SAMSUNG\\Downloads\\HVDC_Invoice_Audit\\HVDC_Invoice_Audit-20251012T195441Z-1-001\\HVDC_Invoice_Audit\\01_DSV_SHPT\\Data\\DSV 202509\\SCNT Import (Sept 2025) - Supporting Documents\\05. HVDC-ADOPT-SCT-0131\\HVDC-ADOPT-SCT-0131_Appointment.pdf', 'doc_type': 'DO', 'file_size': 43298}, {'file_name': 'HVDC-ADOPT-SCT-0131_BOE.pdf', 'file_path': 'C:\\Users\\SAMSUNG\\Downloads\\HVDC_Invoice_Audit\\HVDC_Invoice_Audit-20251012T195441Z-1-001\\HVDC_Invoice_Audit\\01_DSV_SHPT\\Data\\DSV 202509\\SCNT Import (Sept 2025) - Supporting Documents\\05. HVDC-ADOPT-SCT-0131\\HVDC-ADOPT-SCT-0131_BOE.pdf', 'doc_type': 'BOE', 'file_size': 250671}, {'file_name': 'HVDC-ADOPT-SCT-0131_DN.pdf', 'file_path': 'C:\\Users\\SAMSUNG\\Downloads\\HVDC_Invoice_Audit\\HVDC_Invoice_Audit-20251012T195441Z-1-001\\HVDC_Invoice_Audit\\01_DSV_SHPT\\Data\\DSV 202509\\SCNT Import (Sept 2025) - Supporting Documents\\05. HVDC-ADOPT-SCT-0131\\HVDC-ADOPT-SCT-0131_DN.pdf', 'doc_type': 'DN', 'file_size': 306319}, {'file_name': 'HVDC-ADOPT-SCT-0131_DO.pdf', 'file_path': 'C:\\Users\\SAMSUNG\\Downloads\\HVDC_Invoice_Audit\\HVDC_Invoice_Audit-20251012T195441Z-1-001\\HVDC_Invoice_Audit\\01_DSV_SHPT\\Data\\DSV 202509\\SCNT Import (Sept 2025) - Supporting Documents\\05. HVDC-ADOPT-SCT-0131\\HVDC-ADOPT-SCT-0131_DO.pdf', 'doc_type': 'DO', 'file_size': 49438}]",5,"['DN', 'BOE', 'DO']","{'enabled': True, 'parsed_files': 4, 'total_files': 5, 'cross_doc_status': 'PASS', 'cross_doc_issues': 0, 'issues_detail': []}",,,,,,
"11
S/No    3
S/No    3
Name: 2, dtype: object",SCT0131,TERMINAL HANDLING CHARGES (CW: 2136 KG),CONTRACT,0.55,2136.0,1174.8000000000002,PASS,OK,0.0,PASS,Contract,[],0.03,0.55,,PASS,100.0,,"[{'file_name': 'HVDC-ADOPT-SCT-0131_AirportFees.pdf', 'file_path': 'C:\\Users\\SAMSUNG\\Downloads\\HVDC_Invoice_Audit\\HVDC_Invoice_Audit-20251012T195441Z-1-001\\HVDC_Invoice_Audit\\01_DSV_SHPT\\Data\\DSV 202509\\SCNT Import (Sept 2025) - Supporting Documents\\05. HVDC-ADOPT-SCT-0131\\HVDC-ADOPT-SCT-0131_AirportFees.pdf', 'doc_type': 'DO', 'file_size': 64576}, {'file_name': 'HVDC-ADOPT-SCT-0131_Appointment.pdf', 'file_path': 'C:\\Users\\SAMSUNG\\Downloads\\HVDC_Invoice_Audit\\HVDC_Invoice_Audit-20251012T195441Z-1-001\\HVDC_Invoice_Audit\\01_DSV_SHPT\\Data\\DSV 202509\\SCNT Import (Sept 2025) - Supporting Documents\\05. HVDC-ADOPT-SCT-0131\\HVDC-ADOPT-SCT-0131_Appointment.pdf', 'doc_type': 'DO', 'file_size': 43298}, {'file_name': 'HVDC-ADOPT-SCT-0131_BOE.pdf', 'file_path': 'C:\\Users\\SAMSUNG\\Downloads\\HVDC_Invoice_Audit\\HVDC_Invoice_Audit-20251012T195441Z-1-001\\HVDC_Invoice_Audit\\01_DSV_SHPT\\Data\\DSV 202509\\SCNT Import (Sept 2025) - Supporting Documents\\05. HVDC-ADOPT-SCT-0131\\HVDC-ADOPT-SCT-0131_BOE.pdf', 'doc_type': 'BOE', 'file_size': 250671}, {'file_name': 'HVDC-ADOPT-SCT-0131_DN.pdf', 'file_path': 'C:\\Users\\SAMSUNG\\Downloads\\HVDC_Invoice_Audit\\HVDC_Invoice_Audit-20251012T195441Z-1-001\\HVDC_Invoice_Audit\\01_DSV_SHPT\\Data\\DSV 202509\\SCNT Import (Sept 2025) - Supporting Documents\\05. HVDC-ADOPT-SCT-0131\\HVDC-ADOPT-SCT-0131_DN.pdf', 'doc_type': 'DN', 'file_size': 306319}, {'file_name': 'HVDC-ADOPT-SCT-0131_DO.pdf', 'file_path': 'C:\\Users\\SAMSUNG\\Downloads\\HVDC_Invoice_Audit\\HVDC_Invoice_Audit-20251012T195441Z-1-001\\HVDC_Invoice_Audit\\01_DSV_SHPT\\Data\\DSV 202509\\SCNT Import (Sept 2025) - Supporting Documents\\05. HVDC-ADOPT-SCT-0131\\HVDC-ADOPT-SCT-0131_DO.pdf', 'doc_type': 'DO', 'file_size': 49438}]",5,"['DN', 'BOE', 'DO']","{'enabled': True, 'parsed_files': 4, 'total_files': 5, 'cross_doc_status': 'PASS', 'cross_doc_issues': 0, 'issues_detail': []}",,,,,,
"11
S/No    4
S/No    4
Name: 3, dtype: object",SCT0131,TRANSPORTATION CHARGES (1 FB) FROM AUH AIRPORT TO MOSB,CONTRACT,200.0,1.0,200.0,PASS,OK,0.0,PASS,Contract,[],0.03,200.0,,PASS,100.0,,"[{'file_name': 'HVDC-ADOPT-SCT-0131_AirportFees.pdf', 'file_path': 'C:\\Users\\SAMSUNG\\Downloads\\HVDC_Invoice_Audit\\HVDC_Invoice_Audit-20251012T195441Z-1-001\\HVDC_Invoice_Audit\\01_DSV_SHPT\\Data\\DSV 202509\\SCNT Import (Sept 2025) - Supporting Documents\\05. HVDC-ADOPT-SCT-0131\\HVDC-ADOPT-SCT-0131_AirportFees.pdf', 'doc_type': 'DO', 'file_size': 64576}, {'file_name': 'HVDC-ADOPT-SCT-0131_Appointment.pdf', 'file_path': 'C:\\Users\\SAMSUNG\\Downloads\\HVDC_Invoice_Audit\\HVDC_Invoice_Audit-20251012T195441Z-1-001\\HVDC_Invoice_Audit\\01_DSV_SHPT\\Data\\DSV 202509\\SCNT Import (Sept 2025) - Supporting Documents\\05. HVDC-ADOPT-SCT-0131\\HVDC-ADOPT-SCT-0131_Appointment.pdf', 'doc_type': 'DO', 'file_size': 43298}, {'file_name': 'HVDC-ADOPT-SCT-0131_BOE.pdf', 'file_path': 'C:\\Users\\SAMSUNG\\Downloads\\HVDC_Invoice_Audit\\HVDC_Invoice_Audit-20251012T195441Z-1-001\\HVDC_Invoice_Audit\\01_DSV_SHPT\\Data\\DSV 202509\\SCNT Import (Sept 2025) - Supporting Documents\\05. HVDC-ADOPT-SCT-0131\\HVDC-ADOPT-SCT-0131_BOE.pdf', 'doc_type': 'BOE', 'file_size': 250671}, {'file_name': 'HVDC-ADOPT-SCT-0131_DN.pdf', 'file_path': 'C:\\Users\\SAMSUNG\\Downloads\\HVDC_Invoice_Audit\\HVDC_Invoice_Audit-20251012T195441Z-1-001\\HVDC_Invoice_Audit\\01_DSV_SHPT\\Data\\DSV 202509\\SCNT Import (Sept 2025) - Supporting Documents\\05. HVDC-ADOPT-SCT-0131\\HVDC-ADOPT-SCT-0131_DN.pdf', 'doc_type': 'DN', 'file_size': 306319}, {'file_name': 'HVDC-ADOPT-SCT-0131_DO.pdf', 'file_path': 'C:\\Users\\SAMSUNG\\Downloads\\HVDC_Invoice_Audit\\HVDC_Invoice_Audit-20251012T195441Z-1-001\\HVDC_Invoice_Audit\\01_DSV_SHPT\\Data\\DSV 202509\\SCNT Import (Sept 2025) - Supporting Documents\\05. HVDC-ADOPT-SCT-0131\\HVDC-ADOPT-SCT-0131_DO.pdf', 'doc_type': 'DO', 'file_size': 49438}]",5,"['DN', 'BOE', 'DO']","{'enabled': True, 'parsed_files': 4, 'total_files': 5, 'cross_doc_status': 'PASS', 'cross_doc_issues': 0, 'issues_detail': []}",,,,,,
"11
S/No    5
S/No    5
Name: 4, dtype: object",SCT0131,APPOINTMENT FEE,AT COST,7.351940095302927,1.0,7.351940095302927,PASS,OK,0.03,PASS,PortalFee,[],0.005,7.35,27.0,PASS,100.0,,"[{'file_name': 'HVDC-ADOPT-SCT-0131_AirportFees.pdf', 'file_path': 'C:\\Users\\SAMSUNG\\Downloads\\HVDC_Invoice_Audit\\HVDC_Invoice_Audit-20251012T195441Z-1-001\\HVDC_Invoice_Audit\\01_DSV_SHPT\\Data\\DSV 202509\\SCNT Import (Sept 2025) - Supporting Documents\\05. HVDC-ADOPT-SCT-0131\\HVDC-ADOPT-SCT-0131_AirportFees.pdf', 'doc_type': 'DO', 'file_size': 64576}, {'file_name': 'HVDC-ADOPT-SCT-0131_Appointment.pdf', 'file_path': 'C:\\Users\\SAMSUNG\\Downloads\\HVDC_Invoice_Audit\\HVDC_Invoice_Audit-20251012T195441Z-1-001\\HVDC_Invoice_Audit\\01_DSV_SHPT\\Data\\DSV 202509\\SCNT Import (Sept 2025) - Supporting Documents\\05. HVDC-ADOPT-SCT-0131\\HVDC-ADOPT-SCT-0131_Appointment.pdf', 'doc_type': 'DO', 'file_size': 43298}, {'file_name': 'HVDC-ADOPT-SCT-0131_BOE.pdf', 'file_path': 'C:\\Users\\SAMSUNG\\Downloads\\HVDC_Invoice_Audit\\HVDC_Invoice_Audit-20251012T195441Z-1-001\\HVDC_Invoice_Audit\\01_DSV_SHPT\\Data\\DSV 202509\\SCNT Import (Sept 2025) - Supporting Documents\\05. HVDC-ADOPT-SCT-0131\\HVDC-ADOPT-SCT-0131_BOE.pdf', 'doc_type': 'BOE', 'file_size': 250671}, {'file_name': 'HVDC-ADOPT-SCT-0131_DN.pdf', 'file_path': 'C:\\Users\\SAMSUNG\\Downloads\\HVDC_Invoice_Audit\\HVDC_Invoice_Audit-20251012T195441Z-1-001\\HVDC_Invoice_Audit\\01_DSV_SHPT\\Data\\DSV 202509\\SCNT Import (Sept 2025) - Supporting Documents\\05. HVDC-ADOPT-SCT-0131\\HVDC-ADOPT-SCT-0131_DN.pdf', 'doc_type': 'DN', 'file_size': 306319}, {'file_name': 'HVDC-ADOPT-SCT-0131_DO.pdf', 'file_path': 'C:\\Users\\SAMSUNG\\Downloads\\HVDC_Invoice_Audit\\HVDC_Invoice_Audit-20251012T195441Z-1-001\\HVDC_Invoice_Audit\\01_DSV_SHPT\\Data\\DSV 202509\\SCNT Import (Sept 2025) - Supporting Documents\\05. HVDC-ADOPT-SCT-0131\\HVDC-ADOPT-SCT-0131_DO.pdf', 'doc_type': 'DO', 'file_size': 49438}]",5,"['DN', 'BOE', 'DO']","{'enabled': True, 'parsed_files': 4, 'total_files': 5, 'cross_doc_status': 'PASS', 'cross_doc_issues': 0, 'issues_detail': []}",,,,,,
"11
S/No    6
S/No    6
